"GEOID" "mort_ac" "mort_ac_se" "mort_na" "mort_na_se" "hosp_cp" "hosp_cp_se" "hosp_cvd" "hosp_cvd_se" "hosp_res" "hosp_res_se" "ed_ast" "ac_bronchitis" "minor_lrs" "minor_wld" "minor_mrad" "minor_asts" "minor_sld" "minor_astc" "minor_ast" "minor_astw" "hosp_mi" "ed_ast_se" "hosp_mi_se" "minor_astc_se" "minor_asts_se" "minor_astw_se" "minor_ast_se" "minor_mrad_se" "minor_sld_se" "minor_wld_se" "minor_lrs_se" "ac_bronchitis_se"
80705 0.00002712600027126 0.00136306464412327 0.00002712600027126 0.00136306464412327 0.000344675209898365 0.00858234351430067 0.000216526734423332 0.00539147220770171 0.000128148475475033 0.00319087130659897 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80720 0.000042195346625858 0.00405163225043927 0.000042195346625858 0.00405163225043927 0.000367315018037791 0.0191391921334893 0.000239158404601529 0.0124615069660356 0.000128156613436262 0.00667768516745369 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80721 0.0000146771037181996 0.000347323666326788 0.0000146771037181996 0.000347323666326788 0.0000684931506849315 0.000866377441142022 0.0000171232876712329 0.000216594360285505 0.0000513698630136986 0.000649783080856516 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80722 0.000062031532695787 0.00174902523813347 0.000062031532695787 0.00174902523813347 0.000296186597556461 0.00402857327174689 0.000236949278045168 0.00322285861739751 0.0000592373195112921 0.000805714654349378 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80723 0.0000614088183874775 0.00873970682996513 0.0000614088183874775 0.00873970682996513 0.000543257461326111 0.0394002132030645 0.000315120579196833 0.0228543902088725 0.000228136882129278 0.016545822994192 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80726 0.0000547945205479452 0.00212218265545612 0.0000547945205479452 0.00212218265545612 0.000147209159681047 0.00269437001773884 0.000114496013085259 0.00209562112490798 0.0000327131465957882 0.000598748892830853 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80727 0.0000475096998970623 0.00139730219366722 0.0000475096998970623 0.00139730219366722 0.000619416319237641 0.0066425000039036 0.000428826682549136 0.00459865384885634 0.000190589636688505 0.00204384615504726 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80728 0.0000385753424657534 0.00215642720021898 0.0000385753424657534 0.00215642720021898 0.000606463625482112 0.01376284986665 0.000335150950924325 0.00760578545262236 0.000271312674557787 0.00615706441402762 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80729 0.000015220700152207 0.000677278400648006 0.000015220700152207 0.000677278400648006 0.0000860146543485186 0.00252244481721956 0.0000605288308378464 0.00177505376026562 0.0000254858235106722 0.000747391056953944 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80731 0.0000482045336669006 0.00323006347097617 0.0000482045336669006 0.00323006347097617 0.000276549147593078 0.0110446680574819 0.000180358139734616 0.00720304438531426 0.0000961910078584618 0.00384162367216761 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80733 0.0000381480839257846 0.00151635634512134 0.0000381480839257846 0.00151635634512134 0.000375304935259899 0.00717019072041389 0.000247701257271533 0.00473232587547317 0.000127603677988366 0.00243786484494072 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80734 0.0000508718703073764 0.00481001537064285 0.0000508718703073764 0.00481001537064285 0.000361365037664531 0.0182659213862938 0.000219821462080798 0.0111113171637692 0.000141543575583733 0.00715460422252458 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80735 0.0000240326844508532 0.000811436818848072 0.0000240326844508532 0.000811436818848072 0.0000278616206175993 0.000478539049101026 0.00000928720687253309 0.000159513016367009 0.0000185744137450662 0.000319026032734018 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80736 0.0000370040917986123 0.00162354793860306 0.0000370040917986123 0.00162354793860306 0.00023013698630137 0.00514601945506801 0.000158904109589041 0.00355320390945172 0.0000712328767123288 0.00159281554561629 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80737 0.0000646161798914448 0.00470412890235236 0.0000646161798914448 0.00470412890235236 0.000206623729035211 0.00945740982055194 0.000126851276686174 0.00580613134552872 0.0000797724523490372 0.00365127847502322 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80740 0.0000240855035375583 0.000513761348973694 0.0000240855035375583 0.000513761348973694 0.0000883782589482987 0.00110030045055137 0.000070702607158639 0.000880240360441095 0.0000176756517896597 0.000220060090110274 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80741 0.0000430699288149788 0.0020610659812368 0.0000430699288149788 0.0020610659812368 0.000133283968900407 0.00313996211490582 0.0000839195359743305 0.00197701318345922 0.0000493644329260768 0.0011629489314466 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80742 0.0000349009685018759 0.000977850151025 0.0000349009685018759 0.000977850151025 0.000099626400996264 0.00165211695659049 0.0000697384806973848 0.00115648186961334 0.0000298879202988792 0.000495635086977146 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80743 0.000036137490545424 0.00206332096551195 0.000036137490545424 0.00206332096551195 0.000261519302615193 0.00867361402210005 0.000154420921544209 0.0051215625654305 0.000107098381070984 0.00355205145666954 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80744 0.0000694063926940639 0.00268809803024442 0.0000694063926940639 0.00268809803024442 0.000123287671232877 0.00246575342465753 0.0000547945205479452 0.0010958904109589 0.0000684931506849315 0.00136986301369863 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80745 0.0000273972602739726 0.000612621363698572 0.0000273972602739726 0.000612621363698572 0.0000273972602739726 0.000273972602739726 0.0000273972602739726 0.000273972602739726 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80746 0 0 0 0 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80747 0.0000478787072749036 0.00188194383363002 0.0000478787072749036 0.00188194383363002 0.0000758693361433087 0.00136775390850057 0.0000421496311907271 0.000759863282500314 0.0000337197049525817 0.000607890626000251 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80749 0.0000425345593294552 0.00140750192447445 0.0000425345593294552 0.00140750192447445 0.00017067145744442 0.00298064886355164 0.000116775207725129 0.00203939132769323 0.0000538962497192904 0.000941257535858414 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80750 0.0000356164383561644 0.00112629067348463 0.0000356164383561644 0.00112629067348463 0.000115763071580166 0.00218114339356551 0.0000694578429480996 0.00130868603613931 0.0000463052286320664 0.000872457357426206 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80751 0.0000388388407949505 0.0091975098523944 0.0000388388407949505 0.0091975098523944 0.000396334690855239 0.0482161961398315 0.000256201406886338 0.0311682463603581 0.0001401332839689 0.0170479497794734 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80754 0.000038830762593032 0.000978504398793549 0.000038830762593032 0.000978504398793549 0.00030441400304414 0.00288792480380674 0.000182648401826484 0.00173275488228404 0.000121765601217656 0.0011551699215227 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80755 0.0000469667318982387 0.000878667096698381 0.0000469667318982387 0.000878667096698381 0.00030441400304414 0.00204207121232857 0.000243531202435312 0.00163365696986286 0.000060882800608828 0.000408414242465715 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80757 0.0000216701493692439 0.000644664180571192 0.0000216701493692439 0.000644664180571192 0.000223236935565703 0.00259377880111303 0.000121765601217656 0.00141478843697075 0.000101471334348047 0.00117899036414229 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80758 0.0000503189182696866 0.00523776192287634 0.0000503189182696866 0.00523776192287634 0.000207483554570533 0.0111829593953047 0.000128262561007238 0.0069131021716429 0.0000792209935632943 0.00426985722366179 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80759 0.0000408439310957578 0.00508420818126735 0.0000408439310957578 0.00508420818126735 0.000349591367827124 0.0239922597143958 0.000197772154843964 0.0135729921845167 0.00015181921298316 0.010419267529879 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80801 0.0000342465753424658 0.000684931506849315 0.0000342465753424658 0.000684931506849315 0.000128928283642224 0.00168101915363807 0.000112812248186946 0.00147089175943331 0.000016116035455278 0.000210127394204759 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80802 0.0000317649394480842 0.000834396698769185 0.0000317649394480842 0.000834396698769185 0.000173035328046143 0.00168653975685231 0.000115356885364095 0.00112435983790154 0.0000576784426820476 0.000562179918950769 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80804 0.0000423412204234122 0.00140429941310191 0.0000423412204234122 0.00140429941310191 0.000105085381872772 0.00200765340171589 0.0000600487896415838 0.00114723051526622 0.0000450365922311878 0.000860422886449666 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80805 0.0000292008416713188 0.00116620718619374 0.0000292008416713188 0.00116620718619374 0.0000555886440341473 0.00103251323682388 0.0000238237045860631 0.00044250567292452 0.0000317649394480842 0.00059000756389936 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80807 0.0000373152648892817 0.00482796658599627 0.0000373152648892817 0.00482796658599627 0.000211359020173791 0.0141547437210491 0.00013194667155358 0.00883648740967229 0.0000794123486202104 0.00531825631137684 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80808 0.0000260011744848702 0.00354084066689268 0.0000260011744848702 0.00354084066689268 0.000476900149031297 0.027623182989114 0.000291529714390707 0.0168860896012221 0.00018537043464059 0.0107370933878919 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80809 0.0000228504809093559 0.00175145619614349 0.0000228504809093559 0.00175145619614349 0.000122872561228726 0.00499110703149075 0.000074719800747198 0.00303513265428492 0.0000481527604815276 0.00195597437720584 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80810 0.0000444852421974297 0.00277096998912876 0.0000444852421974297 0.00277096998912876 0.0000554468362687541 0.00160700198750959 0.0000358773646444879 0.00103982481544738 0.0000195694716242661 0.000567177172062209 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80812 0.0000568239472349061 0.00147632945546206 0.0000568239472349061 0.00147632945546206 0.000259552992069214 0.00357769109643293 0.000173035328046143 0.00238512739762196 0.0000865176640230714 0.00119256369881098 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80813 0.0000399256556756385 0.00308488673168789 0.0000399256556756385 0.00308488673168789 0.0000959437130216939 0.00343928436566098 0.0000618303928362028 0.00221642770231486 0.0000341133201854912 0.00122285666334613 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80814 0.0000176068079657468 0.00218530207849419 0.0000176068079657468 0.00218530207849419 0.000183389368973853 0.00910505593111476 0.000123371030036956 0.00612521944456811 0.0000600183389368974 0.00297983648654665 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80815 0.0000476474091721263 0.00250319009630755 0.0000476474091721263 0.00250319009630755 0.000139115622116545 0.0043215501669867 0.0000993683015118177 0.00308682154784764 0.0000397473206047271 0.00123472861913906 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80816 0.0000250301255439583 0.00346420916282715 0.0000250301255439583 0.00346420916282715 0.000117515582335795 0.00906090102502403 0.0000746569581897992 0.00575633712177997 0.0000428586241459958 0.00330456390324406 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80817 0.0000202678248280854 0.00532681469166326 0.0000202678248280854 0.00532681469166326 0.000401405584123213 0.0364484227676436 0.000251543068858669 0.0228406093005846 0.000149862515264544 0.013607813467059 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80818 0.000040018470063106 0.00119386572616464 0.000040018470063106 0.00119386572616464 0.000149439601494396 0.00271470517428418 0.00008302200083022 0.00150816954126899 0.000066417600664176 0.00120653563301519 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80819 0.0000324227932236362 0.00163244819650471 0.0000324227932236362 0.00163244819650471 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80820 0.0000267290344136318 0.00137984999656696 0.0000267290344136318 0.00137984999656696 0.0000690500055685488 0.00242167731559976 0.0000512306492927943 0.00179672833092885 0.0000178193562757545 0.000624948984670905 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80821 0.0000731631382316314 0.00434073884051676 0.0000731631382316314 0.00434073884051676 0.0000700249463871504 0.00277019254337292 0.0000472668388113265 0.00186987996677672 0.0000227581075758239 0.0009003125765962 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80822 0.000046212246245255 0.00133136190178202 0.000046212246245255 0.00133136190178202 0.000401826484018265 0.00492134925490684 0.000255707762557078 0.00313176770766799 0.000146118721461187 0.00178958154723885 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80823 0.0000502702023375644 0.00117356969007704 0.0000502702023375644 0.00117356969007704 0.000136986301369863 0.00229221925077829 0.0000782778864970646 0.00130983957187331 0.0000587084148727984 0.000982379678904981 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80824 0.000021772657171369 0.000598253034449457 0.000021772657171369 0.000598253034449457 0.000136986301369863 0.00220883773925988 0.000105374077976818 0.00169910595327683 0.0000316122233930453 0.000509731785983048 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80825 0.0000453187763930374 0.0016527379364871 0.0000453187763930374 0.0016527379364871 0.000151559312153891 0.00232336026019034 0.0000816088603905567 0.00125104014010249 0.0000699504517633343 0.00107232012008785 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80827 0.0000265900619643408 0.00142821062009309 0.0000265900619643408 0.00142821062009309 0.000111716983641442 0.00358540164653284 0.0000744779890942944 0.00239026776435523 0.0000372389945471472 0.00119513388217761 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80828 0.0000223789502237895 0.00246371813464942 0.0000223789502237895 0.00246371813464942 0.000123461071614358 0.00548673003739266 0.0000721345586960291 0.00320572990948785 0.0000513265129183284 0.00228100012790482 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80829 0.0000241511393884308 0.00350815563541922 0.0000241511393884308 0.00350815563541922 0.000249308402493084 0.0159829826054312 0.000154651201546512 0.00991457744508032 0.000094657200946572 0.00606840516035088 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80830 0.0000280997541271514 0.000784783423604858 0.0000280997541271514 0.000784783423604858 0.00016116035455278 0.00297165010710488 0.000120870265914585 0.00222873758032866 0.000040290088638195 0.00074291252677622 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80831 0.0000150719636686349 0.00396123206033667 0.0000150719636686349 0.00396123206033667 0.000350697356568198 0.0329356914102709 0.000222719224676172 0.0209166437034227 0.000127978131892026 0.0120190477068482 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80832 0.000032232070910556 0.00139382744950457 0.000032232070910556 0.00139382744950457 0.000416666666666667 0.00912870929175277 0.000279680365296804 0.00612748979857378 0.000136986301369863 0.00300121949317899 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80833 0.0000523771152296535 0.00236568359836053 0.0000523771152296535 0.00236568359836053 0.000223977602239776 0.00586205483759572 0.000123987601239876 0.00324506607081191 0.0000999900009999 0.0026169887667838 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80834 0.0000357355568790947 0.00108391310695198 0.0000357355568790947 0.00108391310695198 0.0000601403274306716 0.00121774881778717 0.0000334112930170398 0.00067652712099287 0.0000267290344136318 0.000541221696794296 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80835 0.0000506995563788817 0.00268755474322167 0.0000506995563788817 0.00268755474322167 0.000233081169494991 0.00603315648346802 0.000155387446329994 0.00402210432231202 0.0000776937231649969 0.00201105216115601 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80836 0.0000418341399392995 0.00241770928428117 0.0000418341399392995 0.00241770928428117 0.000188946622579121 0.00508754351170005 0.00010958904109589 0.00295077523678603 0.000079357581483231 0.00213676827491402 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80840 0.00000611741058748989 0.000342520368807099 0.00000611741058748989 0.000342520368807099 0.000511415525114155 0.00442898836638617 0.000292237442922374 0.00253085049507781 0.000219178082191781 0.00189813787130836 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80860 0.0000408723696394929 0.00189296884202753 0.0000408723696394929 0.00189296884202753 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80861 0.000053964300539643 0.0013863679827534 0.000053964300539643 0.0013863679827534 0.0000988097911520324 0.00172563881574042 0.0000808443745789356 0.00141188630378762 0.0000179654165730968 0.000313752511952805 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80862 0.0000944733112895607 0.00113760931306493 0.0000944733112895607 0.00113760931306493 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80863 0.0000205954346786462 0.00417559422912548 0.0000205954346786462 0.00417559422912548 0.000166161554935952 0.0152967933999504 0.000108619226572918 0.00999946027701036 0.0000575423283630339 0.00529733312294001 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80864 0.000036710969101601 0.00233049605601172 0.000036710969101601 0.00233049605601172 0.000360393490852257 0.00983682793614199 0.000216971591431461 0.00592217192073855 0.000143421899420796 0.00391465601540345 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80902 0.00000540256933730214 0.000620355184981839 0.00000540256933730214 0.000620355184981839 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80903 0.0000368707067217624 0.00748756818627047 0.0000368707067217624 0.00748756818627047 0.000411981189940707 0.0369407247757037 0.000259319839160363 0.0232521849084454 0.000152661350780345 0.0136885398672583 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80904 0.0000545658016190033 0.0141324372795439 0.0000545658016190033 0.0141324372795439 0.000388122647256369 0.0574696809256318 0.000253166929601225 0.0374866624453735 0.000134955717655144 0.0199830184802583 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80905 0.0000352489141329769 0.00781858738006143 0.0000352489141329769 0.00781858738006143 0.000373316775971128 0.0384171803649805 0.000239046916838061 0.0245997745372433 0.000134269859133067 0.0138174058277373 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80906 0.0000368225968418694 0.0121985099406419 0.0000368225968418694 0.0121985099406419 0.000354122112401981 0.0597197309169561 0.000236017185904476 0.0398023233804523 0.000118104926497505 0.0199174075365039 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80907 0.0000434090968242113 0.0127924332546884 0.0000434090968242113 0.0127924332546884 0.000419520547945206 0.0618846134804591 0.000274350322320709 0.0404701598961346 0.000145170225624496 0.0214144535843245 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80908 0.0000197046406531367 0.00420799048589634 0.0000197046406531367 0.00420799048589634 0.000285627704954972 0.0268170800640301 0.000182752002735064 0.0171582623260606 0.000102875702219908 0.0096588177379695 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80909 0.0000476954320327542 0.0157568268189816 0.0000476954320327542 0.0157568268189816 0.00045245798463944 0.0755211879427925 0.000290591902762344 0.0485036101653883 0.000161866081877096 0.0270175777774041 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80910 0.0000504895463525095 0.0139061813200578 0.0000504895463525095 0.0139061813200578 0.000455998693146018 0.0605122464591832 0.000302132194503434 0.0400937504686911 0.000153866498642583 0.020418495990492 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
